title,author,language,avg_ratings,ratings_count,reviews_count,publisher,publish_year,num_pages,page_format,genres,link
Obscured Darkness,Rebekah McClew,English,5.0,9,0,Center One Publishing,2012.0,292.0,Paperback,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Middle Grade', 'Childrens', 'Adventure', 'Young Adult Fantasy', 'Audiobook', 'Science Fiction Fantasy']",https://www.goodreads.com/book/show/17608096-obscured-darkness
Chase the Darkness,J.D. Tyler,English,4.08,"1,217",107,Signet,2015.0,257.0,Mass Market Paperback,"['Paranormal', 'Paranormal Romance', 'Shapeshifters', 'Romance', 'Military Fiction', 'Urban Fantasy', 'Vampires', 'Fantasy', 'Audiobook', 'Magic']",https://www.goodreads.com/book/show/20649134-chase-the-darkness
Hey Nostradamus!,Douglas Coupland,English,3.73,"18,747",749,Bloomsbury USA,2004.0,244.0,Paperback,"['Fiction', 'Canada', 'Contemporary', 'Novels', 'Literary Fiction', 'Young Adult', 'Literature', 'Audiobook', 'Modern', 'Drama']",https://www.goodreads.com/book/show/3381.Hey_Nostradamus_
Stray,Rachel Vincent,English,3.78,"36,386","2,154",MIRA,2007.0,618.0,Mass Market Paperback,"['Urban Fantasy', 'Paranormal', 'Fantasy', 'Shapeshifters', 'Romance', 'Paranormal Romance', 'Adult', 'Supernatural', 'Fiction', 'Werewolves']",https://www.goodreads.com/book/show/793399.Stray
Lust for Life,Irving Stone,English,4.25,"27,127","1,760",Arrow,1990.0,431.0,Paperback,"['Historical Fiction', 'Fiction', 'Art', 'Classics', 'Historical', 'Literature', 'Novels', 'Biography Memoir', 'Art History', 'American']",https://www.goodreads.com/book/show/79834.Lust_for_Life
The Orange Girl,Jostein Gaarder,English,3.92,"30,647","2,779",Phoenix,2005.0,151.0,Paperback,"['Fiction', 'Philosophy', 'Young Adult', 'Novels', 'Romance', 'Contemporary', 'Scandinavian Literature', 'Literature', 'Roman', 'Family']",https://www.goodreads.com/book/show/25403.The_Orange_Girl
The Art of Being Normal,Lisa  Williamson,English,3.95,"18,867","2,555",David Fickling Books,2015.0,353.0,Hardcover,"['LGBT', 'Young Adult', 'Contemporary', 'Fiction', 'Queer', 'Romance', 'Transgender', 'Realistic Fiction', 'Coming Of Age', 'Young Adult Contemporary']",https://www.goodreads.com/book/show/23058402-the-art-of-being-normal
Paradox Effect: Time Travel and Purified DNA Merge to Halt the Collapse of Human Existence,Gabriel F.W. Koch,,4.33,"11,206",55,Outskirts Press,2015.0,284.0,Paperback,"['Fiction', 'Novels', 'Science Fiction', 'Young Adult', 'Space', 'Contemporary', 'Science Fiction Fantasy', 'Time Travel', 'Space Opera', 'Speculative Fiction']",https://www.goodreads.com/book/show/27111181-paradox-effect
Martin the Warrior,Brian Jacques,English,4.16,"42,072",633,Ace Books,1999.0,376.0,Mass Market Paperback,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade', 'Science Fiction Fantasy', 'High Fantasy', 'Animal Fiction']",https://www.goodreads.com/book/show/201345.Martin_the_Warrior
Haunted,Kelley Armstrong,English,4.07,"26,713",899,Random House Inc,2005.0,510.0,Mass Market Paperback,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Fiction', 'Supernatural', 'Magic', 'Witches', 'Ghosts']",https://www.goodreads.com/book/show/11919.Haunted
Shadow of the Moon,M.M. Kaye,English,4.23,"4,327",329,Bantam Books,1980.0,803.0,Paperback,"['Historical Fiction', 'Fiction', 'India', 'Romance', 'Historical', 'Historical Romance', 'Adventure', '19th Century', 'Adult', 'Novels']",https://www.goodreads.com/book/show/560535.Shadow_of_the_Moon
The Doll,Bolesław Prus,English,3.8,"17,042","1,167","Oxford University Press, USA",1996.0,702.0,Paperback,"['Classics', 'Polish Literature', 'School', 'Fiction', 'Poland', 'Historical Fiction', '19th Century', 'Romance', 'Audiobook', 'Read For School']",https://www.goodreads.com/book/show/538871.The_Doll
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Todd Burpo,English,4.02,"310,717","15,440",Thomas Nelson,2010.0,162.0,Paperback,"['Nonfiction', 'Christian', 'Religion', 'Inspirational', 'Memoir', 'Biography', 'Spirituality', 'Faith', 'Christianity', 'Christian Non Fiction']",https://www.goodreads.com/book/show/7933292-heaven-is-for-real
Gathering Darkness,Morgan Rhodes,English,4.23,"26,807","3,221",Razorbill,2014.0,416.0,Paperback,"['Fantasy', 'Young Adult', 'Romance', 'Magic', 'High Fantasy', 'Young Adult Fantasy', 'Adventure', 'Fiction', 'Audiobook', 'Witches']",https://www.goodreads.com/book/show/17342700-gathering-darkness
The Prisoner of Cell 25,Richard Paul Evans,English,4.22,"42,579","5,448",Simon Pulse/Mercury Ink,2011.0,336.0,Hardcover,"['Young Adult', 'Science Fiction', 'Fantasy', 'Fiction', 'Adventure', 'Middle Grade', 'Teen', 'Action', 'Paranormal', 'Thriller']",https://www.goodreads.com/book/show/11337912-the-prisoner-of-cell-25
Mr. Popper's Penguins,Richard Atwater,English,3.97,"70,596","3,338","Little, Brown and Company",1992.0,139.0,Paperback,"['Childrens', 'Fiction', 'Classics', 'Animals', 'Middle Grade', 'Humor', 'Young Adult', 'Chapter Books', 'Juvenile', 'Fantasy']",https://www.goodreads.com/book/show/61549.Mr_Popper_s_Penguins
Forgiven,Jana Oliver,English,4.24,"8,171",460,St. Martin's Griffin,2012.0,354.0,Paperback,"['Fantasy', 'Young Adult', 'Paranormal', 'Demons', 'Angels', 'Urban Fantasy', 'Romance', 'Fiction', 'Supernatural', 'Witches']",https://www.goodreads.com/book/show/11987465-forgiven
Awoken,Timothy   Miller,,4.15,148,8,Spencer Hill Press,2013.0,321.0,Paperback,"['Fantasy', 'Fiction', 'Young Adult']",https://www.goodreads.com/book/show/16064647-awoken
The Song of Achilles,Madeline Miller,English,4.36,"1,177,998","129,676",Ecco,2012.0,378.0,Paperback,"['Fantasy', 'Historical Fiction', 'Fiction', 'Mythology', 'Romance', 'LGBT', 'Historical', 'Queer', 'Greek Mythology', 'Retellings']",https://www.goodreads.com/book/show/13623848-the-song-of-achilles
The Death Cure,James Dashner,English,3.78,"419,872","25,794",Delacorte Books for Young Readers,2011.0,325.0,Hardcover,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Post Apocalyptic', 'Audiobook', 'Teen', 'Action']",https://www.goodreads.com/book/show/7864437-the-death-cure
The Federalist Papers,Alexander Hamilton,English,4.1,"39,274","1,060",Signet Classics,2003.0,688.0,Mass Market Paperback,"['History', 'Politics', 'Nonfiction', 'Classics', 'Philosophy', 'American History', 'Law', 'Political Science', 'Reference', 'Essays']",https://www.goodreads.com/book/show/110331.The_Federalist_Papers
The Illuminatus! Trilogy,Robert Shea,English,4.01,"15,193",898,Dell,1983.0,805.0,Paperback,"['Fiction', 'Science Fiction', 'Fantasy', 'Humor', 'Philosophy', 'Conspiracy Theories', 'Novels', 'Occult', 'Science Fiction Fantasy', 'Politics']",https://www.goodreads.com/book/show/57913.The_Illuminatus_Trilogy
The Hourglass Door,Lisa Mangum,English,3.83,"10,093","1,845",Shadow Mountain,2009.0,400.0,Hardcover,"['Young Adult', 'Fantasy', 'Romance', 'Time Travel', 'Fiction', 'Science Fiction', 'Paranormal', 'Young Adult Fantasy', 'Adventure', 'Teen']",https://www.goodreads.com/book/show/6217361-the-hourglass-door
A People's History of the United States,Howard Zinn,English,4.07,"232,621","6,774",Harper Perennial,2005.0,729.0,Paperback,"['History', 'Nonfiction', 'Politics', 'American History', 'Historical', 'Social Justice', 'Classics', 'Audiobook', 'American', 'Unfinished']",https://www.goodreads.com/book/show/2767.A_People_s_History_of_the_United_States
"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character",Richard P. Feynman,English,4.27,"191,344","7,391",W. W. Norton & Company,2018.0,400.0,Paperback,"['Science', 'Nonfiction', 'Biography', 'Physics', 'Memoir', 'Autobiography', 'Humor', 'History', 'Biography Memoir', 'Audiobook']",https://www.goodreads.com/book/show/35167685-surely-you-re-joking-mr-feynman
The Dreamers,Gilbert Adair,English,3.63,"2,656",232,Gardners Books,2003.0,208.0,Paperback,"['Fiction', 'Historical Fiction', 'LGBT', 'Contemporary', 'France', 'British Literature', 'Literature', '20th Century', 'Historical', 'Literary Fiction']",https://www.goodreads.com/book/show/624641.The_Dreamers
And to Think That I Saw It on Mulberry Street,Dr. Seuss,English,3.99,"24,541",808,HarperCollinsChildren’sBooks,2003.0,64.0,Paperback,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Humor', 'Fantasy', 'Juvenile', 'Kids', 'Young Adult']",https://www.goodreads.com/book/show/28351.And_to_Think_That_I_Saw_It_on_Mulberry_Street
The Cherry Orchard,Anton Chekhov,English,3.69,"37,952","1,564",Bloomsbury Methuen Drama,2004.0,96.0,Paperback,"['Plays', 'Classics', 'Drama', 'Russia', 'Fiction', 'Russian Literature', 'Theatre', 'Literature', 'School', '20th Century']",https://www.goodreads.com/book/show/87346.The_Cherry_Orchard
The Lake of Dead Languages,Carol Goodman,English,3.78,"14,272","1,288",Ballantine ,2005.0,390.0,Paperback,"['Mystery', 'Fiction', 'Thriller', 'Mystery Thriller', 'Gothic', 'Suspense', 'Contemporary', 'Academia', 'Boarding School', 'Crime']",https://www.goodreads.com/book/show/120274.The_Lake_of_Dead_Languages
Taking Chances,Molly McAdams,English,3.85,"46,603","5,522",William Morrow Paperbacks,2012.0,466.0,Kindle Edition,"['Romance', 'New Adult', 'Contemporary', 'Young Adult', 'College', 'Contemporary Romance', 'Chick Lit', 'Fiction', 'Drama', 'Love']",https://www.goodreads.com/book/show/15739018-taking-chances
The Stranger in the Woods: The Extraordinary Story of the Last True Hermit,Michael Finkel,,3.89,"68,779","7,784",Books on Tape,2017.0,5.0,Audio CD,"['Nonfiction', 'Biography', 'Audiobook', 'Memoir', 'Nature', 'Biography Memoir', 'True Crime', 'Survival', 'Adventure', 'Adult']",https://www.goodreads.com/book/show/30687200-the-stranger-in-the-woods
Archangel's Legion,Nalini Singh,English,4.39,"25,354","1,492",Berkley,2013.0,374.0,Mass Market Paperback,"['Urban Fantasy', 'Paranormal', 'Angels', 'Romance', 'Paranormal Romance', 'Fantasy', 'Vampires', 'Adult', 'Fiction', 'Supernatural']",https://www.goodreads.com/book/show/15808767-archangel-s-legion
Darkfall,Isobelle Carmody,English,4.21,"2,145",62,Penguin Australia,1997.0,616.0,Paperback,"['Fantasy', 'Young Adult', 'Fiction', 'Romance', 'Science Fiction', 'High Fantasy', 'Science Fiction Fantasy', 'Young Adult Fantasy', 'Urban Fantasy', 'Speculative Fiction']",https://www.goodreads.com/book/show/198581.Darkfall
Elfin,Quinn Loftis,English,4.1,"8,555",618,,2012.0,389.0,Kindle Edition,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fae', 'Paranormal Romance', 'Magic', 'Elves', 'Supernatural', 'Fairies']",https://www.goodreads.com/book/show/16121427-elfin
One Hundred Years of Solitude,Gabriel García Márquez,English,4.11,"912,355","41,123",Harper,2003.0,417.0,Mass Market Paperback,"['Fiction', 'Classics', 'Magical Realism', 'Literature', 'Fantasy', 'Novels', 'Historical Fiction', 'Spanish Literature', 'Literary Fiction', 'Latin American']",https://www.goodreads.com/book/show/320.One_Hundred_Years_of_Solitude
My Love Lies Bleeding,Alyxandra Harvey,English,3.96,"17,383","1,254",Bloomsbury Publishing,2010.0,248.0,Paperback,"['Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Paranormal Romance', 'Urban Fantasy', 'Supernatural', 'Fiction', 'Teen']",https://www.goodreads.com/book/show/6707693-my-love-lies-bleeding
Control,M.S. Willis,English,3.86,947,94,,2013.0,,Paperback,"['Romance', 'New Adult', 'Dark', 'Contemporary Romance', 'Suspense', 'Contemporary', 'Abuse', 'Erotica', 'Erotic Romance', 'Adult']",https://www.goodreads.com/book/show/17912005-control
Cross,James Patterson,English,4.03,"63,238","2,183","Little, Brown & Co.",2006.0,393.0,Paperback,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Suspense', 'Mystery Thriller', 'Detective', 'Murder Mystery', 'Audiobook', 'Adult']",https://www.goodreads.com/book/show/13128.Cross
The Silent Patient,Alex Michaelides,English,4.18,"1,539,428","138,374",Celadon Books,2019.0,323.0,Paperback,"['Thriller', 'Mystery', 'Fiction', 'Mystery Thriller', 'Audiobook', 'Suspense', 'Crime', 'Adult', 'Psychological Thriller', 'Contemporary']",https://www.goodreads.com/book/show/44137837-the-silent-patient
The Help,Kathryn Stockett,English,4.47,"2,602,699","88,542",G.P. Putnam's Sons,2009.0,464.0,Hardcover,"['Fiction', 'Historical Fiction', 'Historical', 'Adult', 'Adult Fiction', 'Classics', 'Contemporary', 'Audiobook', 'Book Club', 'Chick Lit']",https://www.goodreads.com/book/show/4667024-the-help
Prodigal Summer,Barbara Kingsolver,English,4.02,"107,742","7,050",Harper Perennial,2001.0,444.0,Paperback,"['Fiction', 'Nature', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult', 'Adult Fiction', 'Literature', 'Environment', 'Audiobook']",https://www.goodreads.com/book/show/14249.Prodigal_Summer
Hidden,Sophie Jordan,English,3.83,"20,060","1,685",HarperTEEN,2012.0,260.0,Hardcover,"['Fantasy', 'Young Adult', 'Dragons', 'Romance', 'Paranormal', 'Paranormal Romance', 'Shapeshifters', 'Young Adult Fantasy', 'Urban Fantasy', 'Fiction']",https://www.goodreads.com/book/show/12522507-hidden
A Conspiracy of Kings,Megan Whalen Turner,English,4.1,"25,420","2,659",Greenwillow Books/HarperCollins Publishers,2010.0,316.0,Hardcover,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Young Adult Fantasy', 'High Fantasy', 'Historical Fiction', 'Audiobook', 'Mythology', 'Romance']",https://www.goodreads.com/book/show/6527841-a-conspiracy-of-kings
Sleeping Beauties,Stephen King,English,3.73,"78,640","8,501",Scribner,2017.0,702.0,Hardcover,"['Horror', 'Fantasy', 'Fiction', 'Thriller', 'Audiobook', 'Mystery', 'Science Fiction', 'Adult', 'Supernatural', 'Dystopia']",https://www.goodreads.com/book/show/34466922-sleeping-beauties
Phantom,Terry Goodkind,English,3.99,"45,141",626,Tor Books,2006.0,587.0,Hardcover,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Epic', 'Romance', 'Adventure', 'Adult']",https://www.goodreads.com/book/show/43884.Phantom
What Young India Wants,Chetan Bhagat,English,3.27,"9,664",388,Rupa Publications ,2012.0,181.0,Paperback,"['Nonfiction', 'India', 'Indian Literature', 'Essays', 'Self Help', 'Collections', 'Contemporary', 'Politics', 'Asia', 'Inspirational']",https://www.goodreads.com/book/show/15743828-what-young-india-wants
The Faerie Path,Allan Frewin Jones,English,3.6,"11,060",663,HarperTeen,2007.0,312.0,Hardcover,"['Fantasy', 'Young Adult', 'Romance', 'Fairies', 'Fae', 'Paranormal', 'Magic', 'Fiction', 'Young Adult Fantasy', 'Teen']",https://www.goodreads.com/book/show/501909.The_Faerie_Path
The English Patient,Michael Ondaatje,English,3.87,"127,480","5,652",McClelland & Stewart,2006.0,320.0,Hardcover,"['Fiction', 'Historical Fiction', 'Classics', 'Romance', 'War', 'Historical', 'Canada', 'Literature', 'Literary Fiction', 'Novels']",https://www.goodreads.com/book/show/11713.The_English_Patient
The Shadow of the Wind,Carlos Ruiz Zafón,English,4.29,"590,426","47,113",Penguin Books,2005.0,487.0,Paperback,"['Fiction', 'Historical Fiction', 'Mystery', 'Fantasy', 'Books About Books', 'Historical', 'Spain', 'Magical Realism', 'Spanish Literature', 'Gothic']",https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind
Birthday Girl,Penelope Douglas,,3.97,"208,219","19,216",Penelope Douglas LLC,2018.0,349.0,ebook,"['Romance', 'Contemporary', 'New Adult', 'Contemporary Romance', 'Adult', 'Fiction', 'Audiobook', 'Erotica', 'College', 'Young Adult']",https://www.goodreads.com/book/show/39555142-birthday-girl
Legion of the Damned,Sven Hassel,English,3.97,"4,877",221,Weidenfeld & Nicolson,2003.0,256.0,Paperback,"['War', 'Historical Fiction', 'Fiction', 'World War II', 'Military Fiction', 'Historical', 'Audiobook', 'Literature', 'Novels', 'Thriller']",https://www.goodreads.com/book/show/1058611.Legion_of_the_Damned
Don't Look Back,Jennifer L. Armentrout,English,4.09,"31,907","4,359","Little, Brown Books for Young Readers",2014.0,369.0,Hardcover,"['Young Adult', 'Mystery', 'Contemporary', 'Romance', 'Thriller', 'Mystery Thriller', 'Suspense', 'Fiction', 'Realistic Fiction', 'High School']",https://www.goodreads.com/book/show/18296030-don-t-look-back
Less Than Zero,Bret Easton Ellis,English,3.6,"80,206","4,478",Vintage Books,2010.0,208.0,Paperback,"['Fiction', 'Contemporary', 'Novels', 'American', 'Literature', 'Classics', 'Literary Fiction', 'Coming Of Age', '20th Century', 'The United States Of America']",https://www.goodreads.com/book/show/9915.Less_Than_Zero
The Recognitions,William Gaddis,English,4.2,"5,378",680,Penguin Classics,1993.0,976.0,Paperback,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', '20th Century', 'Art', 'The United States Of America', 'Modern Classics']",https://www.goodreads.com/book/show/395058.The_Recognitions
Bad Moon Rising,Sherrilyn Kenyon,English,4.27,"29,591","1,085",St. Martin's Press,2009.0,352.0,Hardcover,"['Paranormal Romance', 'Paranormal', 'Romance', 'Fantasy', 'Vampires', 'Urban Fantasy', 'Shapeshifters', 'Demons', 'Adult', 'Mythology']",https://www.goodreads.com/book/show/6058042-bad-moon-rising
Requiem for Humanity,Joseph Sweet,English,4.42,26,6,Forsaken Press via Createspace,2013.0,218.0,Paperback,['Zombies'],https://www.goodreads.com/book/show/17906995-requiem-for-humanity
Imajica,Clive Barker,English,4.17,"22,439","1,048",Eos,1997.0,823.0,Paperback,"['Fantasy', 'Horror', 'Fiction', 'Science Fiction', 'Dark Fantasy', 'Science Fiction Fantasy', 'Speculative Fiction', 'Novels', 'Supernatural', 'Epic']",https://www.goodreads.com/book/show/567704.Imajica
My Greek Traditional Cook Book 1,Anna Othitis,English,4.8,96,22,Anna Othitis,2014.0,69.0,Kindle Edition,"['Cookbooks', 'Cooking', 'Food']",https://www.goodreads.com/book/show/21481300-my-greek-traditional-cook-book-1
Dancing Bear,Oren Sanderson,English,3.66,77,10,,2014.0,206.0,Kindle Edition,"['Thriller', 'Mystery']",https://www.goodreads.com/book/show/22047125-dancing-bear
More Than Human,Theodore Sturgeon,English,3.94,"17,566","1,037",Vintage,1999.0,186.0,Paperback,"['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Science Fiction Fantasy', 'Novels', 'Speculative Fiction', '20th Century', 'Audiobook', 'American']",https://www.goodreads.com/book/show/541024.More_Than_Human
Silence of the Wolves,Hannah Pole,English,3.4,107,24,Carina UK,2013.0,251.0,Kindle Edition,"['Werewolves', 'Fantasy', 'Paranormal Romance', 'Supernatural', 'Shapeshifters', 'Romance', 'Urban Fantasy', 'Paranormal']",https://www.goodreads.com/book/show/17974764-silence-of-the-wolves
Unless,Carol Shields,English,3.63,"16,153","1,221",Fourth Estate,2003.0,320.0,Paperback,"['Fiction', 'Canada', 'Literary Fiction', 'Contemporary', 'Novels', 'Canadian Literature', 'Literature', 'Family', 'Adult Fiction', '21st Century']",https://www.goodreads.com/book/show/74462.Unless
Caim,José Saramago,Portuguese,3.96,"26,531","2,448",Editorial Caminho,2009.0,184.0,Paperback,"['Fiction', 'Religion', 'Historical Fiction', 'Portuguese Literature', 'Portugal', 'Novels', 'Literature', 'Nobel Prize', 'Philosophy', 'Classics']",https://www.goodreads.com/book/show/7011225-caim
